;;Visual Properties;;;;;Labels;;;Graph Metrics;Do Not Edit;;Other Columns;;;;;;;;;;;;
Vertex 1;Vertex 2;Color;Width;Style;Opacity;Visibility;Label;Label Text Color;Label Font Size;Reciprocated?;ID;Dynamic Filter;Add Your Own Columns Here;Relationship;Relationship Date (UTC);Tweet;URLs in Tweet;Domains in Tweet;Hashtags in Tweet;Tweet Date (UTC);Twitter Page for Tweet;Latitude;Longitude;Imported ID;In-Reply-To Tweet ID
sandyth02461164;gmb_union;;;;;;;;;;;;;Mentions;3-5-2021 11:01;"@WASPI_Campaign 
@Keir_Starmer  
@UniteUnion
@GMB_union 
@RMTunion  
@CWUnews 
@NASUWT 
@MhairiBlack 
@fbunational… https://t.co/RFIZQx456I";https://twitter.com/i/web/status/1389173294398590979;twitter.com;;3-5-2021 11:01;https://twitter.com/#!/sandyth02461164/status/1389173294398590979;;;1389173294398590979;
sandyth02461164;gmb_union;;;;;;;;;;;;;Mentions;3-5-2021 11:04;"@WASPI_Campaign 
@Keir_Starmer  
@UniteUnion
@GMB_union 
@RMTunion  
@CWUnews 
@NASUWT 
@MhairiBlack 
@fbunational… https://t.co/HvWHJDnqdN";https://twitter.com/i/web/status/1389173979445960714;twitter.com;;3-5-2021 11:04;https://twitter.com/#!/sandyth02461164/status/1389173979445960714;;;1389173979445960714;
sandyth02461164;gmb_union;;;;;;;;;;;;;Mentions;3-5-2021 11:17;"@WASPI_Campaign 
@Keir_Starmer  
@UniteUnion
@GMB_union 
@RMTunion  
@CWUnews 
@NASUWT 
@MhairiBlack 
@fbunational… https://t.co/kCmtJVjUYs";https://twitter.com/i/web/status/1389177168165490692;twitter.com;;3-5-2021 11:17;https://twitter.com/#!/sandyth02461164/status/1389177168165490692;;;1389177168165490692;
sandyth02461164;uniteunion;;;;;;;;;;;;;Mentions;3-5-2021 10:12;"@WASPI_Campaign 
@Keir_Starmer  
@UniteUnion
@GMB_union 
@RMTunion  
@CWUnews 
@NASUWT 
@MhairiBlack 
@fbunational… https://t.co/aRTehaaGsN";https://twitter.com/i/web/status/1389160841484939264;twitter.com;;3-5-2021 10:12;https://twitter.com/#!/sandyth02461164/status/1389160841484939264;;;1389160841484939264;
sandyth02461164;uniteunion;;;;;;;;;;;;;Mentions;3-5-2021 11:01;"@WASPI_Campaign 
@Keir_Starmer  
@UniteUnion
@GMB_union 
@RMTunion  
@CWUnews 
@NASUWT 
@MhairiBlack 
@fbunational… https://t.co/RFIZQx456I";https://twitter.com/i/web/status/1389173294398590979;twitter.com;;3-5-2021 11:01;https://twitter.com/#!/sandyth02461164/status/1389173294398590979;;;1389173294398590979;
sandyth02461164;uniteunion;;;;;;;;;;;;;Mentions;3-5-2021 11:04;"@WASPI_Campaign 
@Keir_Starmer  
@UniteUnion
@GMB_union 
@RMTunion  
@CWUnews 
@NASUWT 
@MhairiBlack 
@fbunational… https://t.co/HvWHJDnqdN";https://twitter.com/i/web/status/1389173979445960714;twitter.com;;3-5-2021 11:04;https://twitter.com/#!/sandyth02461164/status/1389173979445960714;;;1389173979445960714;
sandyth02461164;uniteunion;;;;;;;;;;;;;Mentions;3-5-2021 11:17;"@WASPI_Campaign 
@Keir_Starmer  
@UniteUnion
@GMB_union 
@RMTunion  
@CWUnews 
@NASUWT 
@MhairiBlack 
@fbunational… https://t.co/kCmtJVjUYs";https://twitter.com/i/web/status/1389177168165490692;twitter.com;;3-5-2021 11:17;https://twitter.com/#!/sandyth02461164/status/1389177168165490692;;;1389177168165490692;
sandyth02461164;keir_starmer;;;;;;;;;;;;;Mentions;3-5-2021 10:12;"@WASPI_Campaign 
@Keir_Starmer  
@UniteUnion
@GMB_union 
@RMTunion  
@CWUnews 
@NASUWT 
@MhairiBlack 
@fbunational… https://t.co/aRTehaaGsN";https://twitter.com/i/web/status/1389160841484939264;twitter.com;;3-5-2021 10:12;https://twitter.com/#!/sandyth02461164/status/1389160841484939264;;;1389160841484939264;
sandyth02461164;keir_starmer;;;;;;;;;;;;;Mentions;3-5-2021 11:01;"@WASPI_Campaign 
@Keir_Starmer  
@UniteUnion
@GMB_union 
@RMTunion  
@CWUnews 
@NASUWT 
@MhairiBlack 
@fbunational… https://t.co/RFIZQx456I";https://twitter.com/i/web/status/1389173294398590979;twitter.com;;3-5-2021 11:01;https://twitter.com/#!/sandyth02461164/status/1389173294398590979;;;1389173294398590979;
sandyth02461164;keir_starmer;;;;;;;;;;;;;Mentions;3-5-2021 11:04;"@WASPI_Campaign 
@Keir_Starmer  
@UniteUnion
@GMB_union 
@RMTunion  
@CWUnews 
@NASUWT 
@MhairiBlack 
@fbunational… https://t.co/HvWHJDnqdN";https://twitter.com/i/web/status/1389173979445960714;twitter.com;;3-5-2021 11:04;https://twitter.com/#!/sandyth02461164/status/1389173979445960714;;;1389173979445960714;
sandyth02461164;keir_starmer;;;;;;;;;;;;;Mentions;3-5-2021 11:17;"@WASPI_Campaign 
@Keir_Starmer  
@UniteUnion
@GMB_union 
@RMTunion  
@CWUnews 
@NASUWT 
@MhairiBlack 
@fbunational… https://t.co/kCmtJVjUYs";https://twitter.com/i/web/status/1389177168165490692;twitter.com;;3-5-2021 11:17;https://twitter.com/#!/sandyth02461164/status/1389177168165490692;;;1389177168165490692;
sandyth02461164;waspi_campaign;;;;;;;;;;;;;Replies to;3-5-2021 10:12;"@WASPI_Campaign 
@Keir_Starmer  
@UniteUnion
@GMB_union 
@RMTunion  
@CWUnews 
@NASUWT 
@MhairiBlack 
@fbunational… https://t.co/aRTehaaGsN";https://twitter.com/i/web/status/1389160841484939264;twitter.com;;3-5-2021 10:12;https://twitter.com/#!/sandyth02461164/status/1389160841484939264;;;1389160841484939264;
sandyth02461164;waspi_campaign;;;;;;;;;;;;;Replies to;3-5-2021 11:01;"@WASPI_Campaign 
@Keir_Starmer  
@UniteUnion
@GMB_union 
@RMTunion  
@CWUnews 
@NASUWT 
@MhairiBlack 
@fbunational… https://t.co/RFIZQx456I";https://twitter.com/i/web/status/1389173294398590979;twitter.com;;3-5-2021 11:01;https://twitter.com/#!/sandyth02461164/status/1389173294398590979;;;1389173294398590979;
sandyth02461164;waspi_campaign;;;;;;;;;;;;;Replies to;3-5-2021 11:04;"@WASPI_Campaign 
@Keir_Starmer  
@UniteUnion
@GMB_union 
@RMTunion  
@CWUnews 
@NASUWT 
@MhairiBlack 
@fbunational… https://t.co/HvWHJDnqdN";https://twitter.com/i/web/status/1389173979445960714;twitter.com;;3-5-2021 11:04;https://twitter.com/#!/sandyth02461164/status/1389173979445960714;;;1389173979445960714;
sandyth02461164;waspi_campaign;;;;;;;;;;;;;Replies to;3-5-2021 11:17;"@WASPI_Campaign 
@Keir_Starmer  
@UniteUnion
@GMB_union 
@RMTunion  
@CWUnews 
@NASUWT 
@MhairiBlack 
@fbunational… https://t.co/kCmtJVjUYs";https://twitter.com/i/web/status/1389177168165490692;twitter.com;;3-5-2021 11:17;https://twitter.com/#!/sandyth02461164/status/1389177168165490692;;;1389177168165490692;
simon_r_katz;themattdimitri;;;;;;;;;;;;;Replies to;3-5-2021 11:18;@themattdimitri #QAnon = socio-political ‘immune disorder’. So it exists on a spectrum perhaps graded by the inflam… https://t.co/3p8J0TFIBj;https://twitter.com/i/web/status/1389177553542426647;twitter.com;qanon;3-5-2021 11:18;https://twitter.com/#!/simon_r_katz/status/1389177553542426647;;;1389177553542426647;1388323128548462601
ksss;ksss;;;;;;;;;;;;;Tweet;3-5-2021 11:20;"just say this out loud: 
2 photos of #GhislaineMaxwell have been released since #epstein's death; one is a proven f… https://t.co/aj5bnzffnU";https://twitter.com/i/web/status/1389178109241479168;twitter.com;ghislainemaxwell epstein;3-5-2021 11:20;https://twitter.com/#!/ksss/status/1389178109241479168;;;1389178109241479168;
papa_cannolo;davidpuente;;;;;;;;;;;;;Mentions;3-5-2021 11:21;RT @DavidPuente: Dal profilo di uno dei due No vax arrestati con l'accusa di aver organizzato l’attentato incendiario (molotov) al centro t…;;;;3-5-2021 11:21;https://twitter.com/#!/papa_cannolo/status/1389178257862447108;;;1389178257862447108;
alexthemod;davidpuente;;;;;;;;;;;;;Mentions;3-5-2021 11:22;RT @DavidPuente: Dal profilo di uno dei due No vax arrestati con l'accusa di aver organizzato l’attentato incendiario (molotov) al centro t…;;;;3-5-2021 11:22;https://twitter.com/#!/alexthemod/status/1389178611777802242;;;1389178611777802242;
wystrach;wystrach;;;;;;;;;;;;;Tweet;3-5-2021 06:34;Seit Jahren verbreitet die #QAnon-Bewegung rechtsextreme #Verschwörungsmythen, die um den #Missbrauch von Kindern k… https://t.co/h9qcHYfXlW;https://twitter.com/i/web/status/1389105944525737990;twitter.com;qanon verschwörungsmythen missbrauch;3-5-2021 06:34;https://twitter.com/#!/wystrach/status/1389105944525737990;;;1389105944525737990;
mv_am;wystrach;;;;;;;;;;;;;Mentions;3-5-2021 11:23;RT @wystrach: Seit Jahren verbreitet die #QAnon-Bewegung rechtsextreme #Verschwörungsmythen, die um den #Missbrauch von Kindern kreisen. Hi…;;;qanon verschwörungsmythen missbrauch;3-5-2021 11:23;https://twitter.com/#!/mv_am/status/1389178817076502529;;;1389178817076502529;
thesamcoleridge;peterkgeoghegan;;;;;;;;;;;;;Replies to;3-5-2021 11:24;"@PeterKGeoghegan Moran goes #QAnon 
https://t.co/ypHTdKavoI";https://twitter.com/bobscartoons/status/1389167407185465347?s=20;twitter.com;qanon;3-5-2021 11:24;https://twitter.com/#!/thesamcoleridge/status/1389179000036147201;;;1389179000036147201;1389172284141629441
venus19247372;bombshelldaily;;;;;;;;;;;;;Mentions;3-5-2021 11:24;"RT @BombshellDAILY: WHY THOSE THAT CONTINUE TO SUPPORT TRUMP ARE INSANE
Clinical explanation from Psychology Today.
#cultism #personality #…";;;cultism personality;3-5-2021 11:24;https://twitter.com/#!/venus19247372/status/1389179156689166338;;;1389179156689166338;
fish_75;davidpuente;;;;;;;;;;;;;Mentions;3-5-2021 11:31;RT @DavidPuente: Dal profilo di uno dei due No vax arrestati con l'accusa di aver organizzato l’attentato incendiario (molotov) al centro t…;;;;3-5-2021 11:31;https://twitter.com/#!/fish_75/status/1389180880720179210;;;1389180880720179210;
gabrieledefazi4;davidpuente;;;;;;;;;;;;;Mentions;3-5-2021 11:39;RT @DavidPuente: Dal profilo di uno dei due No vax arrestati con l'accusa di aver organizzato l’attentato incendiario (molotov) al centro t…;;;;3-5-2021 11:39;https://twitter.com/#!/gabrieledefazi4/status/1389182912919187456;;;1389182912919187456;
caldervillage5;bombshelldaily;;;;;;;;;;;;;Mentions;3-5-2021 11:40;"RT @BombshellDAILY: LIE AFTER LIE AFTER LIE
Speaking out against misinformation continues to be the biggest daily story, of the post-trump…";;;;3-5-2021 11:40;https://twitter.com/#!/caldervillage5/status/1389182952274370565;;;1389182952274370565;
kroon125;mauricedehond;;;;;;;;;;;;;Mentions;2-5-2021 14:44;@KapiteinJeroen @TPOnl @mauricedehond De hond is een #Qanon wappie..;;;qanon;2-5-2021 14:44;https://twitter.com/#!/kroon125/status/1388866894434811906;;;1388866894434811906;1388857234336194562
kroon125;tponl;;;;;;;;;;;;;Mentions;2-5-2021 14:44;@KapiteinJeroen @TPOnl @mauricedehond De hond is een #Qanon wappie..;;;qanon;2-5-2021 14:44;https://twitter.com/#!/kroon125/status/1388866894434811906;;;1388866894434811906;1388857234336194562
kroon125;kapiteinjeroen;;;;;;;;;;;;;Replies to;2-5-2021 14:44;@KapiteinJeroen @TPOnl @mauricedehond De hond is een #Qanon wappie..;;;qanon;2-5-2021 14:44;https://twitter.com/#!/kroon125/status/1388866894434811906;;;1388866894434811906;1388857234336194562
kroon125;peterkwint;;;;;;;;;;;;;Replies to;2-5-2021 18:04;@peterkwint Wappies van #Qanon;;;qanon;2-5-2021 18:04;https://twitter.com/#!/kroon125/status/1388917441875546117;;;1388917441875546117;1388906242161135616
kroon125;ingnl;;;;;;;;;;;;;Mentions;2-5-2021 18:52;@Emile1404 @willem_engel @ingnl Tja dat krijg je als aanhanger van #Qanon;;;qanon;2-5-2021 18:52;https://twitter.com/#!/kroon125/status/1388929413501362177;;;1388929413501362177;1388927930185752576
kroon125;willem_engel;;;;;;;;;;;;;Mentions;2-5-2021 18:52;@Emile1404 @willem_engel @ingnl Tja dat krijg je als aanhanger van #Qanon;;;qanon;2-5-2021 18:52;https://twitter.com/#!/kroon125/status/1388929413501362177;;;1388929413501362177;1388927930185752576
kroon125;emile1404;;;;;;;;;;;;;Replies to;2-5-2021 18:52;@Emile1404 @willem_engel @ingnl Tja dat krijg je als aanhanger van #Qanon;;;qanon;2-5-2021 18:52;https://twitter.com/#!/kroon125/status/1388929413501362177;;;1388929413501362177;1388927930185752576
kroon125;hartvnl;;;;;;;;;;;;;Replies to;3-5-2021 11:43;@HartvNL #Baudet is een #Qanon wappie #baudetmoetweg;;;baudet qanon baudetmoetweg;3-5-2021 11:43;https://twitter.com/#!/kroon125/status/1389183837125623813;;;1389183837125623813;1389143819048964099
johnettesnuggs;bombshelldaily;;;;;;;;;;;;;Mentions;3-5-2021 11:53;"RT @BombshellDAILY: LIE AFTER LIE AFTER LIE
Speaking out against misinformation continues to be the biggest daily story, of the post-trump…";;;;3-5-2021 11:53;https://twitter.com/#!/johnettesnuggs/status/1389186315623796737;;;1389186315623796737;
johnettesnuggs;bombshelldaily;;;;;;;;;;;;;Mentions;3-5-2021 11:55;"RT @BombshellDAILY: WHY THOSE THAT CONTINUE TO SUPPORT TRUMP ARE INSANE
Clinical explanation from Psychology Today.
#cultism #personality #…";;;cultism personality;3-5-2021 11:55;https://twitter.com/#!/johnettesnuggs/status/1389186900179787776;;;1389186900179787776;
marcopassarin_;davidpuente;;;;;;;;;;;;;Mentions;3-5-2021 11:56;RT @DavidPuente: Dal profilo di uno dei due No vax arrestati con l'accusa di aver organizzato l’attentato incendiario (molotov) al centro t…;;;;3-5-2021 11:56;https://twitter.com/#!/marcopassarin_/status/1389187101590163459;;;1389187101590163459;
bombshelldaily;bombshelldaily;;;;;;;;;;;;;Tweet;2-5-2021 16:18;"RT @BombshellDAILY: EXTREMIST CANDIDATES MAY HAND 2022 TO THE DEMOCRATS
Sedition, disregard for voters, and sheer delusion define post-trum…";;;;2-5-2021 16:18;https://twitter.com/#!/bombshelldaily/status/1388890607679049731;;;1388890607679049731;
bombshelldaily;bombshelldaily;;;;;;;;;;;;;Tweet;2-5-2021 16:20;"RT @BombshellDAILY: DUMB-MONEY CONGRESSMEN RAKE IN MILLIONS
Trump's red-state base voters love the antagonism, the grievances, and even fak…";;;;2-5-2021 16:20;https://twitter.com/#!/bombshelldaily/status/1388891246383489031;;;1388891246383489031;
bombshelldaily;bombshelldaily;;;;;;;;;;;;;Tweet;2-5-2021 17:38;"WORSHIPPING TRUMP WITHOUT ""THE LIE"" NOT ENOUGH
Like any suicide cult, fealty must be deeply ingrained, and not just… https://t.co/r5Z1yxfvau";https://twitter.com/i/web/status/1388910690002481160;twitter.com;;2-5-2021 17:38;https://twitter.com/#!/bombshelldaily/status/1388910690002481160;;;1388910690002481160;
bombshelldaily;bombshelldaily;;;;;;;;;;;;;Tweet;3-5-2021 08:11;"RT @BombshellDAILY: WORSHIPPING TRUMP WITHOUT ""THE LIE"" NOT ENOUGH
Like any suicide cult, fealty must be deeply ingrained, and not just top…";;;;3-5-2021 08:11;https://twitter.com/#!/bombshelldaily/status/1389130563148189705;;;1389130563148189705;
bombshelldaily;bombshelldaily;;;;;;;;;;;;;Tweet;3-5-2021 09:14;"LIE AFTER LIE AFTER LIE
Speaking out against misinformation continues to be the biggest daily story, of the post-tr… https://t.co/PDorbrLvxM";https://twitter.com/i/web/status/1389146270489583619;twitter.com;;3-5-2021 09:14;https://twitter.com/#!/bombshelldaily/status/1389146270489583619;;;1389146270489583619;
bombshelldaily;bombshelldaily;;;;;;;;;;;;;Tweet;3-5-2021 10:53;"RT @BombshellDAILY: WHY THOSE THAT CONTINUE TO SUPPORT TRUMP ARE INSANE
Clinical explanation from Psychology Today.
#cultism #personality #…";;;cultism personality;3-5-2021 10:53;https://twitter.com/#!/bombshelldaily/status/1389171331531513856;;;1389171331531513856;
bombshelldaily;bombshelldaily;;;;;;;;;;;;;Tweet;3-5-2021 11:42;"RT @BombshellDAILY: GAETZ VORTEX CONSUMING PARTY
How many more Republican predators will the Federal Investigation ensnarl? #corruption #in…";;;corruption;3-5-2021 11:42;https://twitter.com/#!/bombshelldaily/status/1389183652546945029;;;1389183652546945029;
bombshelldaily;bombshelldaily;;;;;;;;;;;;;Tweet;3-5-2021 11:52;"RT @BombshellDAILY: LIE AFTER LIE AFTER LIE
Speaking out against misinformation continues to be the biggest daily story, of the post-trump…";;;;3-5-2021 11:52;https://twitter.com/#!/bombshelldaily/status/1389186022622248960;;;1389186022622248960;
chulesee;bombshelldaily;;;;;;;;;;;;;Mentions;3-5-2021 11:56;"RT @BombshellDAILY: LIE AFTER LIE AFTER LIE
Speaking out against misinformation continues to be the biggest daily story, of the post-trump…";;;;3-5-2021 11:56;https://twitter.com/#!/chulesee/status/1389187184729677826;;;1389187184729677826;
ele50914029;davidpuente;;;;;;;;;;;;;Mentions;3-5-2021 11:56;RT @DavidPuente: Dal profilo di uno dei due No vax arrestati con l'accusa di aver organizzato l’attentato incendiario (molotov) al centro t…;;;;3-5-2021 11:56;https://twitter.com/#!/ele50914029/status/1389187229273272321;;;1389187229273272321;
jorjii0;davidpuente;;;;;;;;;;;;;Mentions;3-5-2021 11:58;RT @DavidPuente: Dal profilo di uno dei due No vax arrestati con l'accusa di aver organizzato l’attentato incendiario (molotov) al centro t…;;;;3-5-2021 11:58;https://twitter.com/#!/jorjii0/status/1389187687098224641;;;1389187687098224641;
jorjii0;davidpuente;;;;;;;;;;;;;Mentions;3-5-2021 11:58;RT @DavidPuente: Dal profilo di uno dei due No vax arrestati con l'accusa di aver organizzato l’attentato incendiario (molotov) al centro t…;;;;3-5-2021 11:58;https://twitter.com/#!/jorjii0/status/1389187698657726476;;;1389187698657726476;
newzjunkie_;newzjunkie_;;;;;;;;;;;;;Tweet;3-5-2021 11:59;Waco survivor, #FBI negotiator fear history is repeating itself with #QAnon, toxic politics https://t.co/0mtKHnRPup (via@Newsweek) #news;https://www.newsweek.com/waco-survivor-fbi-negotiator-fear-history-repeating-itself-qanon-toxic-politics-1586367?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1620037000;newsweek.com;fbi qanon news;3-5-2021 11:59;https://twitter.com/#!/newzjunkie_/status/1389187956771074058;;;1389187956771074058;
murmalerm;murmalerm;;;;;;;;;;;;;Tweet;3-5-2021 11:59;For QANONs bizarre csa ring #conspiracy claims, here’s reality. #Qanons #qanon #cult #familycult #duggar #Duggar… https://t.co/FTEcfVvq0p;https://twitter.com/i/web/status/1389187983144857600;twitter.com;conspiracy qanons qanon cult familycult duggar duggar;3-5-2021 11:59;https://twitter.com/#!/murmalerm/status/1389187983144857600;;;1389187983144857600;
icct_thehague;icct_thehague;;;;;;;;;;;;;Tweet;3-5-2021 12:01;"During his presidency, #Trump chose to validate extremist conspiracy theories of groups like #QAnon.

What are the… https://t.co/8v7pIBm6Q3";https://twitter.com/i/web/status/1389188237709676544;twitter.com;trump qanon;3-5-2021 12:01;https://twitter.com/#!/icct_thehague/status/1389188237709676544;;;1389188237709676544;
scruffy65;scruffy65;;;;;;;;;;;;;Tweet;3-5-2021 12:03;Home of hospitalized #COVID19 patient in #Friesland, #TheNetherlands vandalized with #ConspiracyTheory #graffiti. T… https://t.co/DpjPWNXKar;https://twitter.com/i/web/status/1389188776262574080;twitter.com;covid19 friesland thenetherlands conspiracytheory graffiti;3-5-2021 12:03;https://twitter.com/#!/scruffy65/status/1389188776262574080;;;1389188776262574080;
f9falcon1;cnn;;;;;;;;;;;;;Mentions;3-5-2021 12:04;@Q @SAYS @HI #QANON @CNN https://t.co/Y9yOlaMnWE;;;qanon;3-5-2021 12:04;https://twitter.com/#!/f9falcon1/status/1389189151015243779;;;1389189151015243779;
f9falcon1;says;;;;;;;;;;;;;Mentions;3-5-2021 12:04;@Q @SAYS @HI #QANON @CNN https://t.co/Y9yOlaMnWE;;;qanon;3-5-2021 12:04;https://twitter.com/#!/f9falcon1/status/1389189151015243779;;;1389189151015243779;
f9falcon1;q;;;;;;;;;;;;;Replies to;3-5-2021 12:04;@Q @SAYS @HI #QANON @CNN https://t.co/Y9yOlaMnWE;;;qanon;3-5-2021 12:04;https://twitter.com/#!/f9falcon1/status/1389189151015243779;;;1389189151015243779;
davidpuente;davidpuente;;;;;;;;;;;;;Tweet;3-5-2021 09:23;Dal profilo di uno dei due No vax arrestati con l'accusa di aver organizzato l’attentato incendiario (molotov) al c… https://t.co/TYfwwb18AN;https://twitter.com/i/web/status/1389148589943894017;twitter.com;;3-5-2021 09:23;https://twitter.com/#!/davidpuente/status/1389148589943894017;;;1389148589943894017;
davidpuente;davidpuente;;;;;;;;;;;;;Tweet;3-5-2021 09:47;Dal profilo di uno dei due No vax arrestati con l'accusa di aver organizzato l’attentato incendiario (molotov) al c… https://t.co/8be7XMsmRr;https://twitter.com/i/web/status/1389154583981830147;twitter.com;;3-5-2021 09:47;https://twitter.com/#!/davidpuente/status/1389154583981830147;;;1389154583981830147;
keynesblog;davidpuente;;;;;;;;;;;;;Mentions;3-5-2021 12:06;RT @DavidPuente: Dal profilo di uno dei due No vax arrestati con l'accusa di aver organizzato l’attentato incendiario (molotov) al centro t…;;;;3-5-2021 12:06;https://twitter.com/#!/keynesblog/status/1389189685990371328;;;1389189685990371328;
johnvalenciacf;johnvalenciacf;;;;;;;;;;;;;Tweet;3-5-2021 12:06;"Looks like this #QAnon documentary could be interesting

https://t.co/vmIOvYSevp";https://www.npr.org/2021/04/22/989241933/q-a-documentary-unravels-twisted-knots-of-qanon-movement;npr.org;qanon;3-5-2021 12:06;https://twitter.com/#!/johnvalenciacf/status/1389189708064960512;;;1389189708064960512;
