;;Visual Properties;;;;;Labels;;;Graph Metrics;Do Not Edit;;Other Columns;;;;;;;;;;;;
Vertex 1;Vertex 2;Color;Width;Style;Opacity;Visibility;Label;Label Text Color;Label Font Size;Reciprocated?;ID;Dynamic Filter;Add Your Own Columns Here;Relationship;Relationship Date (UTC);Tweet;URLs in Tweet;Domains in Tweet;Hashtags in Tweet;Tweet Date (UTC);Twitter Page for Tweet;Latitude;Longitude;Imported ID;In-Reply-To Tweet ID
solle050;es7788;;;;;;;;;;;;;Mentions;29-4-2021 12:13;RT @Es7788: Lijkt me dus echt heel irritant dat iedereen steeds zegt dat je ziek bent - en in het belang van 't eigen hachje daar een reden…;;;;29-4-2021 12:13;https://twitter.com/#!/solle050/status/1387741778531454980;;;1387741778531454980;
solle050;tonfvandijk;;;;;;;;;;;;;Mentions;29-4-2021 12:13;RT @tonfvandijk: Wilders benoemt de olifant in de Kamer: Wanneer laat mevrouw Hermans haar rol als politiek assitent van Rutte los? #notule…;;;;29-4-2021 12:13;https://twitter.com/#!/solle050/status/1387741835611844617;;;1387741835611844617;
solle050;hermans_sophie;;;;;;;;;;;;;Mentions;29-4-2021 12:14;RT @tonfvandijk: Dat roept de vraag op: is @hermans_sophie de beste fractievoorzitter die de VVD fractie kan aanwijzen? Of is zij degene di…;;;;29-4-2021 12:14;https://twitter.com/#!/solle050/status/1387742031049633798;;;1387742031049633798;
solle050;tonfvandijk;;;;;;;;;;;;;Mentions;29-4-2021 12:14;RT @tonfvandijk: Dat roept de vraag op: is @hermans_sophie de beste fractievoorzitter die de VVD fractie kan aanwijzen? Of is zij degene di…;;;;29-4-2021 12:14;https://twitter.com/#!/solle050/status/1387742031049633798;;;1387742031049633798;
marsl71002190;marsl71002190;;;;;;;;;;;;;Tweet;29-4-2021 12:14;"Niet echt Wilders fan maar soms is hij wel leuk ;) #notulendebat 

https://t.co/nHVgfOyjAl";https://www.youtube.com/watch?v=j7l-fFs6kyk;youtube.com;notulendebat;29-4-2021 12:14;https://twitter.com/#!/marsl71002190/status/1387742036380508163;;;1387742036380508163;
loonennelly;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:14;RT @geertwilderspvv: Een ministerraad vol incompetente bange mensen, narcisten, egoïsten die vooral bezig waren hun eigen hachje te redden.…;;;;29-4-2021 12:14;https://twitter.com/#!/loonennelly/status/1387742042919522305;;;1387742042919522305;
apstentor;schaapje_s;;;;;;;;;;;;;Mentions;29-4-2021 12:14;RT @Schaapje_S: Well, this is awkward... #notulendebat https://t.co/1Yd4H4KvCr;;;notulendebat;29-4-2021 12:14;https://twitter.com/#!/apstentor/status/1387742044353925122;;;1387742044353925122;
drjhamsterdam;f_azarkan;;;;;;;;;;;;;Mentions;29-4-2021 11:58;RT @DrJHAmsterdam: In het #notulendebat diende @F_azarkan namens Wilders, Van Haga, Van der Plas en Simons een motie van wantrouwen in voor…;;;notulendebat;29-4-2021 11:58;https://twitter.com/#!/drjhamsterdam/status/1387738107542491136;;;1387738107542491136;
rob020111;drjhamsterdam;;;;;;;;;;;;;Mentions;29-4-2021 12:14;RT @DrJHAmsterdam: In het #notulendebat diende @F_azarkan namens Wilders, Van Haga, Van der Plas en Simons een motie van wantrouwen in voor…;;;notulendebat;29-4-2021 12:14;https://twitter.com/#!/rob020111/status/1387742060627861506;;;1387742060627861506;
rob020111;f_azarkan;;;;;;;;;;;;;Mentions;29-4-2021 12:14;RT @DrJHAmsterdam: In het #notulendebat diende @F_azarkan namens Wilders, Van Haga, Van der Plas en Simons een motie van wantrouwen in voor…;;;notulendebat;29-4-2021 12:14;https://twitter.com/#!/rob020111/status/1387742060627861506;;;1387742060627861506;
huisjeboomje;renskeleijten;;;;;;;;;;;;;Mentions;29-4-2021 12:14;"RT @NiemandsKnegt: #Notulendebat

Let wel, deze hartenkreten en woede uitbarstingen van @PieterOmtzigt en @RenskeLeijten vonden plaats op 1…";;;notulendebat;29-4-2021 12:14;https://twitter.com/#!/huisjeboomje/status/1387742070903873536;;;1387742070903873536;
huisjeboomje;pieteromtzigt;;;;;;;;;;;;;Mentions;29-4-2021 12:14;"RT @NiemandsKnegt: #Notulendebat

Let wel, deze hartenkreten en woede uitbarstingen van @PieterOmtzigt en @RenskeLeijten vonden plaats op 1…";;;notulendebat;29-4-2021 12:14;https://twitter.com/#!/huisjeboomje/status/1387742070903873536;;;1387742070903873536;
huisjeboomje;niemandsknegt;;;;;;;;;;;;;Mentions;29-4-2021 12:14;"RT @NiemandsKnegt: #Notulendebat

Let wel, deze hartenkreten en woede uitbarstingen van @PieterOmtzigt en @RenskeLeijten vonden plaats op 1…";;;notulendebat;29-4-2021 12:14;https://twitter.com/#!/huisjeboomje/status/1387742070903873536;;;1387742070903873536;
henktoepoer;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:12;RT @geertwilderspvv: De heer Omtzigt is niet tegengewerkt door kaboutertjes of marsmannetjes, maar door de hypocriet Hoekstra, die hem wel…;;;;29-4-2021 12:12;https://twitter.com/#!/henktoepoer/status/1387741665591447556;;;1387741665591447556;
henktoepoer;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:13;"RT @geertwilderspvv: Wat mevrouw Hermans (VVD) laat zien, is geen macht of tegenmacht, maar 100% onmacht. 

#notulendebat #Wilders https://…";;;notulendebat wilders;29-4-2021 12:13;https://twitter.com/#!/henktoepoer/status/1387741764971384833;;;1387741764971384833;
henktoepoer;d66;;;;;;;;;;;;;Mentions;29-4-2021 12:13;"RT @geertwilderspvv: Het ware gezicht van @D66:
een partij vol a-liberale, vrijheidsbeperkende en Kamerlid-knevelende opportunisten.  

#no…";;;;29-4-2021 12:13;https://twitter.com/#!/henktoepoer/status/1387741955199750144;;;1387741955199750144;
henktoepoer;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:13;"RT @geertwilderspvv: Het ware gezicht van @D66:
een partij vol a-liberale, vrijheidsbeperkende en Kamerlid-knevelende opportunisten.  

#no…";;;;29-4-2021 12:13;https://twitter.com/#!/henktoepoer/status/1387741955199750144;;;1387741955199750144;
henktoepoer;slaghoedje;;;;;;;;;;;;;Mentions;29-4-2021 12:14;RT @slaghoedje: Het lijkt mij verstandig als het CDA op zoek gaat naar een andere woordvoerster op dit dossier want dit is uiterst zwak (je…;;;;29-4-2021 12:14;https://twitter.com/#!/henktoepoer/status/1387742071843434499;;;1387742071843434499;
gunteralbert1;gunteralbert1;;;;;;;;;;;;;Tweet;29-4-2021 11:58;"Overduidelijk blijkt dat #VVD #CDA #D66 en #CU gewoon door willen gaan, geen haar op hun hoofd om af te treden.
Gew… https://t.co/waGPhjyiTo";https://twitter.com/i/web/status/1387738015133470730;twitter.com;vvd cda d66 cu;29-4-2021 11:58;https://twitter.com/#!/gunteralbert1/status/1387738015133470730;;;1387738015133470730;
gunteralbert1;lientje1967;;;;;;;;;;;;;Mentions;29-4-2021 11:58;RT @lientje1967: Heb hoofdelijke stemming aangevraagd vandaag in #toeslagendebat #notulendebat. Alle Kamerleden zullen vanavond/vannacht op…;;;toeslagendebat notulendebat;29-4-2021 11:58;https://twitter.com/#!/gunteralbert1/status/1387738127687684099;;;1387738127687684099;
gunteralbert1;lientje1967;;;;;;;;;;;;;Mentions;29-4-2021 11:58;RT @lientje1967: De motie van wantrouwen tegen voltallige Kabinet. #notulendebat #toeslagenaffaire https://t.co/i8h5gn1FqG;;;notulendebat toeslagenaffaire;29-4-2021 11:58;https://twitter.com/#!/gunteralbert1/status/1387738180502306819;;;1387738180502306819;
eva53052664;gunteralbert1;;;;;;;;;;;;;Mentions;29-4-2021 11:58;"RT @gunteralbert1: Overduidelijk blijkt dat #VVD #CDA #D66 en #CU gewoon door willen gaan, geen haar op hun hoofd om af te treden.
Gewoon d…";;;vvd cda d66 cu;29-4-2021 11:58;https://twitter.com/#!/eva53052664/status/1387738166631731202;;;1387738166631731202;
eva53052664;hermans_sophie;;;;;;;;;;;;;Mentions;29-4-2021 11:57;RT @tonfvandijk: Paradoxaal: @hermans_sophie van de VVD brengt Rutte in gevaar door hem te verdedigen. #notulendebat;;;notulendebat;29-4-2021 11:57;https://twitter.com/#!/eva53052664/status/1387737711470170117;;;1387737711470170117;
eva53052664;tonfvandijk;;;;;;;;;;;;;Mentions;29-4-2021 11:57;RT @tonfvandijk: Paradoxaal: @hermans_sophie van de VVD brengt Rutte in gevaar door hem te verdedigen. #notulendebat;;;notulendebat;29-4-2021 11:57;https://twitter.com/#!/eva53052664/status/1387737711470170117;;;1387737711470170117;
eva53052664;gertjansegers;;;;;;;;;;;;;Mentions;29-4-2021 11:59;RT @HenkErkelens: @gertjansegers Laat als #CU straks a.u.b. een ander gezicht zien en geluid horen dan de andere regeringspartijen. #notule…;;;cu;29-4-2021 11:59;https://twitter.com/#!/eva53052664/status/1387738295476629513;;;1387738295476629513;
eva53052664;henkerkelens;;;;;;;;;;;;;Mentions;29-4-2021 11:59;RT @HenkErkelens: @gertjansegers Laat als #CU straks a.u.b. een ander gezicht zien en geluid horen dan de andere regeringspartijen. #notule…;;;cu;29-4-2021 11:59;https://twitter.com/#!/eva53052664/status/1387738295476629513;;;1387738295476629513;
eva53052664;tonfvandijk;;;;;;;;;;;;;Mentions;29-4-2021 11:59;RT @tonfvandijk: Wilders benoemt de olifant in de Kamer: Wanneer laat mevrouw Hermans haar rol als politiek assitent van Rutte los? #notule…;;;;29-4-2021 11:59;https://twitter.com/#!/eva53052664/status/1387738394210488324;;;1387738394210488324;
eva53052664;tiswa80;;;;;;;;;;;;;Mentions;29-4-2021 12:13;RT @Tiswa80: Wat dit debat pijnlijk duidelijk maakt is dat er niets maar dan ook werkelijk niets gaan veranderen. #CDA #VVD #D66 #christenu…;;;cda vvd d66;29-4-2021 12:13;https://twitter.com/#!/eva53052664/status/1387741931694968833;;;1387741931694968833;
eva53052664;annekuik;;;;;;;;;;;;;Mentions;29-4-2021 12:14;RT @pesla: Ik dacht dat het een goed idee was om even naar het #notulendebat te kijken. Eerste dat ik zie: @AnneKuik die liegt, draait en v…;;;notulendebat;29-4-2021 12:14;https://twitter.com/#!/eva53052664/status/1387742013492183044;;;1387742013492183044;
eva53052664;pesla;;;;;;;;;;;;;Mentions;29-4-2021 12:14;RT @pesla: Ik dacht dat het een goed idee was om even naar het #notulendebat te kijken. Eerste dat ik zie: @AnneKuik die liegt, draait en v…;;;notulendebat;29-4-2021 12:14;https://twitter.com/#!/eva53052664/status/1387742013492183044;;;1387742013492183044;
eva53052664;pieteromtzigt;;;;;;;;;;;;;Mentions;29-4-2021 12:14;"RT @yookin: @RTLnieuws Kabinet heeft verantwoordelijkheid genomen door af te treden. Maar #functieelders voor 
@PieterOmtzigt is NA de verk…";;;functieelders;29-4-2021 12:14;https://twitter.com/#!/eva53052664/status/1387742080848498691;;;1387742080848498691;
eva53052664;rtlnieuws;;;;;;;;;;;;;Mentions;29-4-2021 12:14;"RT @yookin: @RTLnieuws Kabinet heeft verantwoordelijkheid genomen door af te treden. Maar #functieelders voor 
@PieterOmtzigt is NA de verk…";;;functieelders;29-4-2021 12:14;https://twitter.com/#!/eva53052664/status/1387742080848498691;;;1387742080848498691;
eva53052664;yookin;;;;;;;;;;;;;Mentions;29-4-2021 12:14;"RT @yookin: @RTLnieuws Kabinet heeft verantwoordelijkheid genomen door af te treden. Maar #functieelders voor 
@PieterOmtzigt is NA de verk…";;;functieelders;29-4-2021 12:14;https://twitter.com/#!/eva53052664/status/1387742080848498691;;;1387742080848498691;
fjbmgess;d66;;;;;;;;;;;;;Mentions;29-4-2021 12:14;"RT @geertwilderspvv: Het ware gezicht van @D66:
een partij vol a-liberale, vrijheidsbeperkende en Kamerlid-knevelende opportunisten.  

#no…";;;;29-4-2021 12:14;https://twitter.com/#!/fjbmgess/status/1387742084438835209;;;1387742084438835209;
fjbmgess;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:14;"RT @geertwilderspvv: Het ware gezicht van @D66:
een partij vol a-liberale, vrijheidsbeperkende en Kamerlid-knevelende opportunisten.  

#no…";;;;29-4-2021 12:14;https://twitter.com/#!/fjbmgess/status/1387742084438835209;;;1387742084438835209;
coty06243061;schaapje_s;;;;;;;;;;;;;Mentions;29-4-2021 11:52;RT @Schaapje_S: Well, this is awkward... #notulendebat https://t.co/1Yd4H4KvCr;;;notulendebat;29-4-2021 11:52;https://twitter.com/#!/coty06243061/status/1387736613816573952;;;1387736613816573952;
coty06243061;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:14;RT @geertwilderspvv: De heer Omtzigt is niet tegengewerkt door kaboutertjes of marsmannetjes, maar door de hypocriet Hoekstra, die hem wel…;;;;29-4-2021 12:14;https://twitter.com/#!/coty06243061/status/1387742091573440515;;;1387742091573440515;
louisuitholland;renskeleijten;;;;;;;;;;;;;Mentions;29-4-2021 12:14;"RT @NiemandsKnegt: #Notulendebat

Let wel, deze hartenkreten en woede uitbarstingen van @PieterOmtzigt en @RenskeLeijten vonden plaats op 1…";;;notulendebat;29-4-2021 12:14;https://twitter.com/#!/louisuitholland/status/1387742109713719302;;;1387742109713719302;
louisuitholland;pieteromtzigt;;;;;;;;;;;;;Mentions;29-4-2021 12:14;"RT @NiemandsKnegt: #Notulendebat

Let wel, deze hartenkreten en woede uitbarstingen van @PieterOmtzigt en @RenskeLeijten vonden plaats op 1…";;;notulendebat;29-4-2021 12:14;https://twitter.com/#!/louisuitholland/status/1387742109713719302;;;1387742109713719302;
louisuitholland;niemandsknegt;;;;;;;;;;;;;Mentions;29-4-2021 12:14;"RT @NiemandsKnegt: #Notulendebat

Let wel, deze hartenkreten en woede uitbarstingen van @PieterOmtzigt en @RenskeLeijten vonden plaats op 1…";;;notulendebat;29-4-2021 12:14;https://twitter.com/#!/louisuitholland/status/1387742109713719302;;;1387742109713719302;
shaya1981;shaya1981;;;;;;;;;;;;;Tweet;29-4-2021 12:14;House of Cards irl  #notulendebat;;;notulendebat;29-4-2021 12:14;https://twitter.com/#!/shaya1981/status/1387742111873867776;;;1387742111873867776;
saskiawagemaker;ericjensen020;;;;;;;;;;;;;Mentions;29-4-2021 12:10;RT @EricJensen020: Ongelooflijk. Coalitie-laaf Jetten durft de SP de maat te nemen in het #notulendebat, doet voorkomen alsof Marijnissen d…;;;notulendebat;29-4-2021 12:10;https://twitter.com/#!/saskiawagemaker/status/1387741056318509061;;;1387741056318509061;
saskiawagemaker;d66;;;;;;;;;;;;;Mentions;29-4-2021 12:10;"RT @geertwilderspvv: Het ware gezicht van @D66:
een partij vol a-liberale, vrijheidsbeperkende en Kamerlid-knevelende opportunisten.  

#no…";;;;29-4-2021 12:10;https://twitter.com/#!/saskiawagemaker/status/1387741072370057220;;;1387741072370057220;
saskiawagemaker;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:10;"RT @geertwilderspvv: Het ware gezicht van @D66:
een partij vol a-liberale, vrijheidsbeperkende en Kamerlid-knevelende opportunisten.  

#no…";;;;29-4-2021 12:10;https://twitter.com/#!/saskiawagemaker/status/1387741072370057220;;;1387741072370057220;
saskiawagemaker;alexanderbakker;;;;;;;;;;;;;Mentions;29-4-2021 12:14;RT @alexanderbakker: Lunchpauze. Debat gaat om kwart voor drie verder met JA21-Kamerlid Pouw-Verweij. #notulendebat https://t.co/mmMR5vh3Md;;;notulendebat;29-4-2021 12:14;https://twitter.com/#!/saskiawagemaker/status/1387742116454051842;;;1387742116454051842;
btnnow;ferdgrapperhaus;;;;;;;;;;;;;Mentions;29-4-2021 12:14;‘Uh, uh,uh,uh’ #AnneKuik @cdavandaag probeert recht te lullen wat krom is terwijl @ferdgrapperhaus en @hugodejonge… https://t.co/gjpaLnNBun;https://twitter.com/i/web/status/1387742120719564804;twitter.com;annekuik;29-4-2021 12:14;https://twitter.com/#!/btnnow/status/1387742120719564804;;;1387742120719564804;
btnnow;hugodejonge;;;;;;;;;;;;;Mentions;29-4-2021 12:14;‘Uh, uh,uh,uh’ #AnneKuik @cdavandaag probeert recht te lullen wat krom is terwijl @ferdgrapperhaus en @hugodejonge… https://t.co/gjpaLnNBun;https://twitter.com/i/web/status/1387742120719564804;twitter.com;annekuik;29-4-2021 12:14;https://twitter.com/#!/btnnow/status/1387742120719564804;;;1387742120719564804;
btnnow;cdavandaag;;;;;;;;;;;;;Mentions;29-4-2021 12:14;‘Uh, uh,uh,uh’ #AnneKuik @cdavandaag probeert recht te lullen wat krom is terwijl @ferdgrapperhaus en @hugodejonge… https://t.co/gjpaLnNBun;https://twitter.com/i/web/status/1387742120719564804;twitter.com;annekuik;29-4-2021 12:14;https://twitter.com/#!/btnnow/status/1387742120719564804;;;1387742120719564804;
natsimly1;lientje1967;;;;;;;;;;;;;Mentions;29-4-2021 12:14;"RT @SimoneSays123: Nee @AnneKuik dat heb jij NIET gezegd❗️

Heel goed @lientje1967 👏🏻

#notulendebat https://t.co/HwGaDxu6GJ";;;notulendebat;29-4-2021 12:14;https://twitter.com/#!/natsimly1/status/1387742125626961921;;;1387742125626961921;
natsimly1;annekuik;;;;;;;;;;;;;Mentions;29-4-2021 12:14;"RT @SimoneSays123: Nee @AnneKuik dat heb jij NIET gezegd❗️

Heel goed @lientje1967 👏🏻

#notulendebat https://t.co/HwGaDxu6GJ";;;notulendebat;29-4-2021 12:14;https://twitter.com/#!/natsimly1/status/1387742125626961921;;;1387742125626961921;
natsimly1;simonesays123;;;;;;;;;;;;;Mentions;29-4-2021 12:14;"RT @SimoneSays123: Nee @AnneKuik dat heb jij NIET gezegd❗️

Heel goed @lientje1967 👏🏻

#notulendebat https://t.co/HwGaDxu6GJ";;;notulendebat;29-4-2021 12:14;https://twitter.com/#!/natsimly1/status/1387742125626961921;;;1387742125626961921;
andrehoog;lientje1967;;;;;;;;;;;;;Mentions;29-4-2021 11:56;"RT @SimoneSays123: Nee @AnneKuik dat heb jij NIET gezegd❗️

Heel goed @lientje1967 👏🏻

#notulendebat https://t.co/HwGaDxu6GJ";;;notulendebat;29-4-2021 11:56;https://twitter.com/#!/andrehoog/status/1387737502182686722;;;1387737502182686722;
andrehoog;annekuik;;;;;;;;;;;;;Mentions;29-4-2021 11:56;"RT @SimoneSays123: Nee @AnneKuik dat heb jij NIET gezegd❗️

Heel goed @lientje1967 👏🏻

#notulendebat https://t.co/HwGaDxu6GJ";;;notulendebat;29-4-2021 11:56;https://twitter.com/#!/andrehoog/status/1387737502182686722;;;1387737502182686722;
andrehoog;simonesays123;;;;;;;;;;;;;Mentions;29-4-2021 11:56;"RT @SimoneSays123: Nee @AnneKuik dat heb jij NIET gezegd❗️

Heel goed @lientje1967 👏🏻

#notulendebat https://t.co/HwGaDxu6GJ";;;notulendebat;29-4-2021 11:56;https://twitter.com/#!/andrehoog/status/1387737502182686722;;;1387737502182686722;
andrehoog;geertwilderspvv;;;;;;;;;;;;;Mentions;29-4-2021 12:10;RT @geertwilderspvv: De heer Omtzigt is niet tegengewerkt door kaboutertjes of marsmannetjes, maar door de hypocriet Hoekstra, die hem wel…;;;;29-4-2021 12:10;https://twitter.com/#!/andrehoog/status/1387741016422236161;;;1387741016422236161;
andrehoog;vvd;;;;;;;;;;;;;Mentions;29-4-2021 12:14;"RT @TwitPollNL: De @VVD ziet geen politiek motief in het achterhouden van informatie in het #notulendebat: https://t.co/xoYCu8WwbX

Gelooft…";https://www.nu.nl/politiek/6130457;nu.nl;notulendebat;29-4-2021 12:14;https://twitter.com/#!/andrehoog/status/1387742131234746368;;;1387742131234746368;
andrehoog;twitpollnl;;;;;;;;;;;;;Mentions;29-4-2021 12:14;"RT @TwitPollNL: De @VVD ziet geen politiek motief in het achterhouden van informatie in het #notulendebat: https://t.co/xoYCu8WwbX

Gelooft…";https://www.nu.nl/politiek/6130457;nu.nl;notulendebat;29-4-2021 12:14;https://twitter.com/#!/andrehoog/status/1387742131234746368;;;1387742131234746368;
dezeweekeu;dezeweekeu;;;;;;;;;;;;;Tweet;29-4-2021 12:11;#PortugueseGP #VanHaga https://t.co/9FrJ3wtVsg #notulendebat #notulendeba #vvd #d66 #meineed Persoonlijke assistent… https://t.co/KaIQqqWgos;https://brandhaard.com/2021/04/28/tweede-kamer-het-gedonder-met-de-belastingdienst-de-erfenis-van-rutte/ https://twitter.com/i/web/status/1387741390604541955;brandhaard.com twitter.com;portuguesegp vanhaga notulendebat notulendeba vvd d66 meineed;29-4-2021 12:11;https://twitter.com/#!/dezeweekeu/status/1387741390604541955;;;1387741390604541955;
dezeweekeu;dezeweekeu;;;;;;;;;;;;;Tweet;29-4-2021 12:13;#Bergkamp #VanHaga https://t.co/9FrJ3wtVsg #notulendebat #notulendeba #vvd #d66 #meineed Persoonlijke assistenten v… https://t.co/KqFJ158ly0;https://brandhaard.com/2021/04/28/tweede-kamer-het-gedonder-met-de-belastingdienst-de-erfenis-van-rutte/ https://twitter.com/i/web/status/1387741721560326147;brandhaard.com twitter.com;bergkamp vanhaga notulendebat notulendeba vvd d66 meineed;29-4-2021 12:13;https://twitter.com/#!/dezeweekeu/status/1387741721560326147;;;1387741721560326147;
dezeweekeu;vera_bergkamp;;;;;;;;;;;;;Replies to;29-4-2021 12:13;@Vera_Bergkamp #VanHaga https://t.co/9FrJ3wtVsg #notulendebat #notulendeba #vvd #d66 #meineed Persoonlijke assisten… https://t.co/qE1EpB3hrP;https://brandhaard.com/2021/04/28/tweede-kamer-het-gedonder-met-de-belastingdienst-de-erfenis-van-rutte/ https://twitter.com/i/web/status/1387741902515146763;brandhaard.com twitter.com;vanhaga notulendebat notulendeba vvd d66 meineed;29-4-2021 12:13;https://twitter.com/#!/dezeweekeu/status/1387741902515146763;;;1387741902515146763;
dezeweekeu;dezeweekeu;;;;;;;;;;;;;Tweet;29-4-2021 12:14;#VanHaga https://t.co/9FrJ3wtVsg #notulendebat #notulendeba #vvd #d66 #meineed Persoonlijke assistenten van de VVD… https://t.co/SHIGzeVlqy;https://brandhaard.com/2021/04/28/tweede-kamer-het-gedonder-met-de-belastingdienst-de-erfenis-van-rutte/ https://twitter.com/i/web/status/1387742166605344769;brandhaard.com twitter.com;vanhaga notulendebat notulendeba vvd d66 meineed;29-4-2021 12:14;https://twitter.com/#!/dezeweekeu/status/1387742166605344769;;;1387742166605344769;
